:START_ID,:END_ID,relationship,weight:int,file_count:int,sources,:TYPE
plasma cells,malignant plasma cells,activate,1,1,['33923357.txt'],INTERACTS
plasma cells,multiple myeloma pathogenesis,activate,1,1,['33923357.txt'],INTERACTS
plasma cells,ER,activate,1,1,['32910713.txt'],INTERACTS
plasma cells,lymphoid cells,activate,1,1,['38990379.txt'],INTERACTS
plasma cells,plasma cell dyscrasias,activate,1,1,['38990379.txt'],INTERACTS
plasma cells,tumour-like effects,activate,1,1,['38990379.txt'],INTERACTS
plasma cells,calcifying fibrous tumour,activate,1,1,['32090409.txt'],INTERACTS
plasma cells,IGG4,activate,2,2,"['32708432.txt', '32090409.txt']",INTERACTS
plasma cells,activated NK cells,activate,1,1,['33574499.txt'],INTERACTS
plasma cells,activated,activate,1,1,['33574499.txt'],INTERACTS
plasma cells,immunoglobulins,activate,1,1,['37239846.txt'],INTERACTS
plasma cells,autophagy-related genes,activate,1,1,['37239846.txt'],INTERACTS
plasma cells,end-organ damage,activate,1,1,['34149703.txt'],INTERACTS
plasma cells,autoimmunity,activate,1,1,['32963096.txt'],INTERACTS
plasma cells,autoantibody development,activate,1,1,['32963096.txt'],INTERACTS
plasma cells,autoimmune,activate,1,1,['33400852.txt'],INTERACTS
plasma cells,IGG,activate,5,5,"['33948610.txt', '34250512.txt', '35446267.txt', '32362501.txt', '35263565.txt']",INTERACTS
plasma cells,3-driven apoptosis,inhibit,1,1,['35108359.txt'],INTERACTS
plasma cells,b cells,activate,3,3,"['35289309.txt', '32708432.txt', '38813721.txt']",INTERACTS
plasma cells,pancreato-hepatobiliary inflammation,activate,1,1,['32708432.txt'],INTERACTS
plasma cells,tissue fibro-inflammatory reactions,activate,1,1,['32708432.txt'],INTERACTS
plasma cells,lymphoplasmacytic infiltration,activate,1,1,['32708432.txt'],INTERACTS
plasma cells,obliterative phlebitis,activate,1,1,['32708432.txt'],INTERACTS
plasma cells,storiform fibrosis,activate,1,1,['32708432.txt'],INTERACTS
plasma cells,IGM,activate,1,1,['35446267.txt'],INTERACTS
plasma cells,IGA,activate,1,1,['35446267.txt'],INTERACTS
plasma cells,IGD,activate,1,1,['35446267.txt'],INTERACTS
plasma cells,sftsv,activate,1,1,['33593977.txt'],INTERACTS
plasma cells,intestinal tumor growth,inhibit,1,1,['33465122.txt'],INTERACTS
plasma cells,autoantibody production,activate,1,1,['33184844.txt'],INTERACTS
plasma cells,germinal center b cells,activate,1,1,['35995859.txt'],INTERACTS
plasma cells,disease-free survival,activate,1,1,['33236222.txt'],INTERACTS
plasma cells,dendritic cells,activate,1,1,['35289309.txt'],INTERACTS
plasma cells,antigen-specific long-term protection,activate,1,1,['38447570.txt'],INTERACTS
plasma cells,plasma cell accumulation,activate,1,1,['38447570.txt'],INTERACTS
plasma cells,heterogeneous lifespans,activate,1,1,['38447570.txt'],INTERACTS
plasma cells,plasma cell removal,activate,1,1,['38447570.txt'],INTERACTS
plasma cells,CHRNA1,inhibit,1,1,['33199596.txt'],INTERACTS
plasma cells,complete stable remission,inhibit,1,1,['33199596.txt'],INTERACTS
plasma cells,genetic aberrations,activate,1,1,['36289712.txt'],INTERACTS
plasma cells,proto-oncogenes,activate,1,1,['36289712.txt'],INTERACTS
plasma cells,NMMHCIIA,activate,1,1,['32362501.txt'],INTERACTS
plasma cells,VIM,activate,1,1,['32362501.txt'],INTERACTS
plasma cells,TUBB,activate,1,1,['32362501.txt'],INTERACTS
plasma cells,cerebral cavernous malformation,activate,1,1,['32362501.txt'],INTERACTS
plasma cells,endothelial cells,activate,1,1,['32362501.txt'],INTERACTS
plasma cells,multiple myeloma,activate,2,2,"['35013207.txt', '32955181.txt']",INTERACTS
plasma cells,BCMA,activate,1,1,['32955181.txt'],INTERACTS
plasma cells,recurrence risk,inhibit,1,1,['34195995.txt'],INTERACTS
plasma cells,epithelial ovarian cancer,inhibit,1,1,['34195995.txt'],INTERACTS
plasma cells,quiescent cells,activate,1,1,['33136000.txt'],INTERACTS
plasma cells,tumor beds,activate,1,1,['35263565.txt'],INTERACTS
plasma cells,pathogen-specific antibody,activate,1,1,['35404084.txt'],INTERACTS
plasma cells,plasma cell longevity,activate,1,1,['35404084.txt'],INTERACTS
plasma cells,BCR,activate,1,1,['36927990.txt'],INTERACTS
plasma cells,cell cycle,inhibit,1,1,['34911772.txt'],INTERACTS
plasma cells,disease progression,activate,1,1,['33963182.txt'],INTERACTS
tls,anti-tumor response human cancers,activate,1,1,['33248905.txt'],INTERACTS
tls,functional,activate,1,1,['37343412.txt'],INTERACTS
tls,tumor cells,activate,1,1,['37343412.txt'],INTERACTS
tls,cd4 t cells,activate,1,1,['37343412.txt'],INTERACTS
tls,immune cells,activate,4,4,"['34054861.txt', '37622111.txt', '38022566.txt', '37343412.txt']",INTERACTS
tls,cd8 t cells,activate,1,1,['37343412.txt'],INTERACTS
tls,tumor-associated tertiary lymphoid structures,activate,1,1,['37343412.txt'],INTERACTS
tls,tumor immunology,activate,1,1,['37343412.txt'],INTERACTS
tls,b lymphocytes,activate,1,1,['35628597.txt'],INTERACTS
tls,b cell,activate,1,1,['35628597.txt'],INTERACTS
tls,autoreactive b cells,activate,1,1,['38022566.txt'],INTERACTS
tls,leukocyte migration,activate,1,1,['38022566.txt'],INTERACTS
tls,autoimmune disease,activate,1,1,['38022566.txt'],INTERACTS
tls,lupus nephritis,activate,1,1,['38022566.txt'],INTERACTS
tls,mibc,activate,1,1,['35145509.txt'],INTERACTS
tls,b cell follicles,activate,1,1,['34054861.txt'],INTERACTS
tls,b cells,activate,1,1,['34054861.txt'],INTERACTS
tls,t cells,activate,1,1,['34054861.txt'],INTERACTS
tls,dendritic cells,activate,1,1,['34054861.txt'],INTERACTS
tls,mature follicles,activate,1,1,['34054861.txt'],INTERACTS
neuroblastoma,nk cells,inhibit,1,1,['38181797.txt'],INTERACTS
neuroblastoma,nk,inhibit,1,1,['38181797.txt'],INTERACTS
neuroblastoma,natural killer,inhibit,1,1,['38181797.txt'],INTERACTS
neuroblastoma,tumor,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,cancer,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,ataxia,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,syndrome,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,opsoclonus,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,paraneoplastic,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,disease,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,myoclonus,activate,1,1,['37537844.txt'],INTERACTS
neuroblastoma,tumor growth,activate,1,1,['34301764.txt'],INTERACTS
nk cells,cancer,activate,5,5,"['33761782.txt', '33742259.txt', '33256911.txt', '32588229.txt', '38779867.txt']",INTERACTS
nk cells,immune cell populations,activate,1,1,['38779867.txt'],INTERACTS
nk cells,malignancies,activate,1,1,['39201666.txt'],INTERACTS
nk cells,lymphoma,activate,1,1,['39201666.txt'],INTERACTS
nk cells,CD107A,activate,1,1,['39201666.txt'],INTERACTS
nk cells,leukaemia,activate,1,1,['33316742.txt'],INTERACTS
nk cells,IFNG,activate,1,1,['36359827.txt'],INTERACTS
nk cells,GZMB,activate,1,1,['36359827.txt'],INTERACTS
nk cells,PRF1,activate,1,1,['36359827.txt'],INTERACTS
nk cells,cytotoxic immune cells,activate,1,1,['36359827.txt'],INTERACTS
nk cells,targeting motor neurons,activate,1,1,['36359827.txt'],INTERACTS
nk cells,activated,activate,2,2,"['33574499.txt', '33904681.txt']",INTERACTS
nk cells,memory-like responses,activate,1,1,['33256911.txt'],INTERACTS
nk cells,tumor,inhibit,1,1,['32215868.txt'],INTERACTS
nk cells,virally infected cells,inhibit,1,1,['35154153.txt'],INTERACTS
nk cells,tumor cells,activate,1,1,['35281028.txt'],INTERACTS
nk cells,KLR,activate,1,1,['35154153.txt'],INTERACTS
nk cells,HLA,activate,1,1,['35154153.txt'],INTERACTS
nk cells,infected cells,activate,2,2,"['33765134.txt', '34781735.txt']",INTERACTS
nk cells,newly infected cells,activate,1,1,['34781735.txt'],INTERACTS
nk cells,b cells,activate,5,5,"['34781735.txt', '34597618.txt', '33742259.txt', '33765134.txt', '34148127.txt']",INTERACTS
nk cells,memory b cells,activate,1,1,['34781735.txt'],INTERACTS
nk cells,transformed cells,activate,1,1,['33742259.txt'],INTERACTS
nk cells,B7H6,activate,1,1,['33742259.txt'],INTERACTS
nk cells,NCR3,activate,1,1,['33742259.txt'],INTERACTS
nk cells,natural,activate,1,1,['33742259.txt'],INTERACTS
nk cells,single cells,activate,1,1,['33742259.txt'],INTERACTS
nk cells,healthy cells,activate,1,1,['33742259.txt'],INTERACTS
nk cells,shark t cells,activate,1,1,['33742259.txt'],INTERACTS
nk cells,non,activate,1,1,['33742259.txt'],INTERACTS
nk cells,melanoma,inhibit,1,1,['36703529.txt'],INTERACTS
nk cells,tumors,activate,1,1,['32588229.txt'],INTERACTS
nk cells,dendritic cells,activate,1,1,['34597618.txt'],INTERACTS
nk cells,t cells,activate,1,1,['34597618.txt'],INTERACTS
nk cells,macrophages,activate,1,1,['34597618.txt'],INTERACTS
nk cells,microglia,activate,1,1,['34597618.txt'],INTERACTS
nk cells,neutrophils,activate,1,1,['34597618.txt'],INTERACTS
nk cells,cancer cells,activate,1,1,['34113342.txt'],INTERACTS
nk cells,cancer immune escape,inhibit,1,1,['33524501.txt'],INTERACTS
nk cells,death receptor,activate,1,1,['33761782.txt'],INTERACTS
nk cells,autologous,activate,1,1,['33904681.txt'],INTERACTS
nk cells,cell therapy,activate,1,1,['33904681.txt'],INTERACTS
nk cells,immune cells,activate,1,1,['34148127.txt'],INTERACTS
nk cells,cytotoxic cells,activate,1,1,['34148127.txt'],INTERACTS
nk cells,pathogenic t cells,inhibit,1,1,['33092988.txt'],INTERACTS
nk cells,QA-1B,activate,1,1,['33765134.txt'],INTERACTS
nk cells,colorectal cancer,inhibit,1,1,['33017767.txt'],INTERACTS
nk cells,FCGR3A,activate,1,1,['35281028.txt'],INTERACTS
nk cells,CD64,activate,1,1,['35281028.txt'],INTERACTS
nk cells,FCGR1,activate,1,1,['35281028.txt'],INTERACTS
nk cells,IGG,activate,1,1,['35281028.txt'],INTERACTS
nk,IL27,activate,1,1,['32383245.txt'],INTERACTS
natural killer,IL27,activate,1,1,['32383245.txt'],INTERACTS
natural killer,tumor,inhibit,1,1,['32215868.txt'],INTERACTS
natural killer,t cells,inhibit,1,1,['35868022.txt'],INTERACTS
natural killer,cd8 effector memory t cells,inhibit,1,1,['35868022.txt'],INTERACTS
natural killer,th9 cells,inhibit,1,1,['35868022.txt'],INTERACTS
natural killer,myeloid dendritic cells,inhibit,1,1,['35868022.txt'],INTERACTS
natural killer,cell,activate,1,1,['32205882.txt'],INTERACTS
PVRL2,TIGIT,activate,1,1,['38181797.txt'],INTERACTS
TIGIT,neuroblastoma,inhibit,1,1,['38181797.txt'],INTERACTS
TIGIT,nk cells,inhibit,1,1,['38181797.txt'],INTERACTS
TIGIT,nk,inhibit,1,1,['38181797.txt'],INTERACTS
TIGIT,natural killer,inhibit,1,1,['38181797.txt'],INTERACTS
TIGIT,PDCD1LG2,activate,1,1,['38181797.txt'],INTERACTS
TIGIT,immune cells,inhibit,1,1,['34906767.txt'],INTERACTS
TIGIT,immune cell-induced antitumor responses,inhibit,1,1,['34906767.txt'],INTERACTS
TIGIT,anti-tumor immune responses,inhibit,1,1,['34906767.txt'],INTERACTS
TIGIT,th2 cells,inhibit,1,1,['36913356.txt'],INTERACTS
TIGIT,antitumor immunity,inhibit,1,1,['34100383.txt'],INTERACTS
TIGIT,CD4,inhibit,1,1,['34100383.txt'],INTERACTS
TIGIT,CD8,inhibit,1,1,['34100383.txt'],INTERACTS
TIGIT,FOXP3,inhibit,1,1,['34100383.txt'],INTERACTS
TIGIT,CD19,inhibit,1,1,['34100383.txt'],INTERACTS
TIGIT,CASP3,activate,1,1,['34100383.txt'],INTERACTS
TIGIT,antimyeloma immunity,activate,1,1,['32513837.txt'],INTERACTS
myeloid populations,nk cells,inhibit,1,1,['38181797.txt'],INTERACTS
myeloid populations,nk,inhibit,1,1,['38181797.txt'],INTERACTS
myeloid populations,natural killer,inhibit,1,1,['38181797.txt'],INTERACTS
MUSK,IGG4,activate,1,1,['36307868.txt'],INTERACTS
MUSK,b cells,activate,2,2,"['32098874.txt', '36307868.txt']",INTERACTS
MUSK,plasmablasts,activate,1,1,['36307868.txt'],INTERACTS
MUSK,CKM,inhibit,1,1,['32098874.txt'],INTERACTS
IGG4,self-tolerance,inhibit,1,1,['34220839.txt'],INTERACTS
IGG4,fibrosis,activate,1,1,['32578252.txt'],INTERACTS
IGG4,oncocytic metaplasia,activate,1,1,['32578252.txt'],INTERACTS
IGG4,atrophy,activate,1,1,['32578252.txt'],INTERACTS
IGG4,plasma cells,activate,3,3,"['32708432.txt', '32578252.txt', '32090409.txt']",INTERACTS
IGG4,calcifying fibrous tumour,activate,1,1,['32090409.txt'],INTERACTS
IGG4,cancer,inhibit,1,1,['32819973.txt'],INTERACTS
IGG4,cancer immune evasion,activate,1,1,['32819973.txt'],INTERACTS
IGG4,fibroinflammatory infiltrates,activate,1,1,['31841234.txt'],INTERACTS
IGG4,b cells,activate,1,1,['32708432.txt'],INTERACTS
IGG4,pancreato-hepatobiliary inflammation,activate,1,1,['32708432.txt'],INTERACTS
IGG4,tissue fibro-inflammatory reactions,activate,1,1,['32708432.txt'],INTERACTS
IGG4,lymphoplasmacytic infiltration,activate,1,1,['32708432.txt'],INTERACTS
IGG4,obliterative phlebitis,activate,1,1,['32708432.txt'],INTERACTS
IGG4,storiform fibrosis,activate,1,1,['32708432.txt'],INTERACTS
IGG4,hypophysitis,activate,1,1,['33615590.txt'],INTERACTS
IGG4,pituitary dysfunction,activate,1,1,['33615590.txt'],INTERACTS
IGG4,pituitary disease,activate,1,1,['33615590.txt'],INTERACTS
plasmablasts,MUSK,activate,1,1,['36307868.txt'],INTERACTS
plasmablasts,b cells,activate,1,1,['36307868.txt'],INTERACTS
plasmablasts,plasma cells,activate,3,3,"['34782762.txt', '38169968.txt', '35108359.txt']",INTERACTS
plasmablasts,pbs,activate,1,1,['33419925.txt'],INTERACTS
plasmablasts,regulatory t cells,inhibit,1,1,['36252821.txt'],INTERACTS
plasmablasts,early memory b cell precursors,activate,1,1,['34031147.txt'],INTERACTS
plasmablasts,cell cycle,activate,1,1,['34031147.txt'],INTERACTS
plasmablasts,preplasmablasts,activate,1,1,['33150420.txt'],INTERACTS
plasmablasts,llpc,activate,1,1,['38350990.txt'],INTERACTS
RITUXIMAB,neutropenia,activate,1,1,['32590421.txt'],INTERACTS
RITUXIMAB,hypogammaglobulinemia,activate,2,2,"['35003091.txt', '34549309.txt']",INTERACTS
RITUXIMAB,MS4A1,activate,2,2,"['35404084.txt', '32744151.txt']",INTERACTS
RITUXIMAB,b cells,inhibit,3,3,"['35003091.txt', '35404084.txt', '33662696.txt']",INTERACTS
RITUXIMAB,circulating b cells,inhibit,1,1,['35003091.txt'],INTERACTS
RITUXIMAB,malignancies,activate,1,1,['39201666.txt'],INTERACTS
RITUXIMAB,lymphoma,inhibit,1,1,['32651429.txt'],INTERACTS
RITUXIMAB,nk cells,activate,2,2,"['34113342.txt', '39201666.txt']",INTERACTS
RITUXIMAB,CD107A,activate,2,2,"['34113342.txt', '39201666.txt']",INTERACTS
RITUXIMAB,CD20,activate,1,1,['32792392.txt'],INTERACTS
RITUXIMAB,autoreactive b cell subsets,inhibit,1,1,['32998865.txt'],INTERACTS
RITUXIMAB,t cells,inhibit,1,1,['32998865.txt'],INTERACTS
RITUXIMAB,PRF1,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,GZMB,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,IFNG,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,cytotoxic nk cells,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,AKT,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,XBP1,activate,1,1,['34113342.txt'],INTERACTS
RITUXIMAB,FCGR3A,activate,1,1,['36822670.txt'],INTERACTS
RITUXIMAB,bivalency,activate,1,1,['32744151.txt'],INTERACTS
RITUXIMAB,binding dynamics,inhibit,1,1,['32744151.txt'],INTERACTS
RITUXIMAB,memory b cells,inhibit,1,1,['35404084.txt'],INTERACTS
RITUXIMAB,plasma cell,inhibit,1,1,['35404084.txt'],INTERACTS
RITUXIMAB,plasma cell population,inhibit,1,1,['35404084.txt'],INTERACTS
RITUXIMAB,plasma cells,inhibit,1,1,['35404084.txt'],INTERACTS
RITUXIMAB,pathogen-specific antibody,inhibit,1,1,['35404084.txt'],INTERACTS
RITUXIMAB,plasma cell longevity,inhibit,1,1,['35404084.txt'],INTERACTS
KIT,mast cells,activate,1,1,['38299742.txt'],INTERACTS
KIT,immune cells,activate,1,1,['38299742.txt'],INTERACTS
mast cells,immune cells,activate,1,1,['38299742.txt'],INTERACTS
mast cells,tumor immune surveillance,activate,1,1,['32301008.txt'],INTERACTS
mast cells,immune response,activate,1,1,['32301008.txt'],INTERACTS
mast cells,cervical cancer,activate,1,1,['39224598.txt'],INTERACTS
mast cells,human cc cells,activate,1,1,['39224598.txt'],INTERACTS
mast cells,inflammation,activate,1,1,['37016198.txt'],INTERACTS
mast cells,cancer,activate,1,1,['34965952.txt'],INTERACTS
mast cells,human skin cancers,activate,1,1,['33576908.txt'],INTERACTS
inflammasome receptor nucleotide-binding oligomerization domain,leucine-rich repeat-containing protein,activate,1,1,['38593810.txt'],INTERACTS
inflammasome receptor nucleotide-binding oligomerization domain,IL-1β,activate,1,1,['38593810.txt'],INTERACTS
leucine-rich repeat-containing protein,IL-1β,activate,1,1,['38593810.txt'],INTERACTS
κ light-chain enhancer,b cells,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,IL-1β,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,IFN-I,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,autophagy,inhibit,1,1,['38593810.txt'],INTERACTS
NFKB1,necrotizing fasciitis,activate,2,2,"['38593810.txt', '36892687.txt']",INTERACTS
NFKB1,inflammasome receptor nucleotide-binding oligomerization domain,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,leucine-rich repeat-containing protein,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,TRIF,activate,1,1,['38593810.txt'],INTERACTS
NFKB1,trm cells,activate,1,1,['38403590.txt'],INTERACTS
NFKB1,b cells,activate,1,1,['38403590.txt'],INTERACTS
NFKB1,PIK3R1,activate,1,1,['31942637.txt'],INTERACTS
NFKB1,ENV,activate,1,1,['33101316.txt'],INTERACTS
NFKB1,NFKB,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,IL1B,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,IL8,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,RELA,inhibit,1,1,['36892687.txt'],INTERACTS
NFKB1,TOLLIP,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,CELSR1,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,activated,activate,1,1,['36892687.txt'],INTERACTS
NFKB1,NFKB1,inhibit,1,1,['36892687.txt'],INTERACTS
NFKB1,trypanosomosis,activate,1,1,['32655552.txt'],INTERACTS
IL-1β,necrotizing fasciitis,activate,1,1,['38593810.txt'],INTERACTS
IL-1β,inflammasome receptor nucleotide-binding oligomerization domain,activate,1,1,['38593810.txt'],INTERACTS
IL-1β,leucine-rich repeat-containing protein,activate,1,1,['38593810.txt'],INTERACTS
IL-1β,TRIF,activate,1,1,['38593810.txt'],INTERACTS
IL-1β,IFN-I,activate,1,1,['38593810.txt'],INTERACTS
IFN-I,necrotizing fasciitis,activate,1,1,['38593810.txt'],INTERACTS
IFN-I,inflammasome receptor nucleotide-binding oligomerization domain,activate,1,1,['38593810.txt'],INTERACTS
IFN-I,leucine-rich repeat-containing protein,activate,1,1,['38593810.txt'],INTERACTS
IFN-I,TRIF,activate,1,1,['38593810.txt'],INTERACTS
IFN-I,IL-1β,activate,1,1,['38593810.txt'],INTERACTS
autophagy,reactive oxygen species,inhibit,1,1,['38593810.txt'],INTERACTS
reactive oxygen species,inflammasome receptor nucleotide-binding oligomerization domain,activate,1,1,['38593810.txt'],INTERACTS
reactive oxygen species,leucine-rich repeat-containing protein,activate,1,1,['38593810.txt'],INTERACTS
reactive oxygen species,TRIF,activate,1,1,['38593810.txt'],INTERACTS
TRIF,IFN-β,activate,1,1,['38593810.txt'],INTERACTS
TRIF,IFN-I,activate,1,1,['38593810.txt'],INTERACTS
TRIF,IL-1β,activate,1,1,['38593810.txt'],INTERACTS
NFKB,multiple myeloma,activate,1,1,['36928817.txt'],INTERACTS
NFKB,b cells,inhibit,1,1,['37534795.txt'],INTERACTS
NFKB,lasting protective immune responses,activate,1,1,['34985883.txt'],INTERACTS
NFKB,gc b cells,activate,1,1,['38169968.txt'],INTERACTS
NFKB,plasmablasts,activate,1,1,['38169968.txt'],INTERACTS
NFKB,plasma cells,activate,2,2,"['34572895.txt', '38169968.txt']",INTERACTS
NFKB,memory b cells,activate,1,1,['38169968.txt'],INTERACTS
NFKB,MMP9,activate,1,1,['32531935.txt'],INTERACTS
NFKB,MAPK,activate,1,1,['32531935.txt'],INTERACTS
NFKB,COX2,activate,1,1,['32531935.txt'],INTERACTS
NFKB,STAT3,activate,1,1,['32531935.txt'],INTERACTS
NFKB,I3K,activate,1,1,['31431735.txt'],INTERACTS
NFKB,SOCS1,inhibit,1,1,['31431735.txt'],INTERACTS
NFKB,BCL2,activate,1,1,['34572895.txt'],INTERACTS
NFKB,BCL2L1,activate,1,1,['34572895.txt'],INTERACTS
NFKB,BFL1,activate,1,1,['34572895.txt'],INTERACTS
NFKB,therapy-induced apoptosis,inhibit,1,1,['34572895.txt'],INTERACTS
NFKB,GR1,activate,1,1,['33833385.txt'],INTERACTS
NFKB,KMO,activate,1,1,['33833385.txt'],INTERACTS
NFKB,IL4I1,activate,1,1,['33833385.txt'],INTERACTS
NFKB,proliferation,activate,1,1,['37419630.txt'],INTERACTS
NFKB,differentiation,activate,1,1,['37419630.txt'],INTERACTS
NFKB,IGG,activate,1,1,['37419630.txt'],INTERACTS
NFKB,MYC,activate,1,1,['36130130.txt'],INTERACTS
NFKB,plasma,activate,1,1,['36130130.txt'],INTERACTS
NFKB,human plasmablasts,activate,1,1,['36130130.txt'],INTERACTS
NFKB,psoriasis,activate,1,1,['36646143.txt'],INTERACTS
NFKB,tumor,activate,1,1,['34977871.txt'],INTERACTS
NFKB,cancer,activate,2,2,"['32679705.txt', '34977871.txt']",INTERACTS
NFKB,inflammation,activate,1,1,['34977871.txt'],INTERACTS
NFKB,tumor microenvironment,activate,1,1,['34977871.txt'],INTERACTS
NFKB,IL6ST,activate,1,1,['33691249.txt'],INTERACTS
NFKB,il6,activate,1,1,['33691249.txt'],INTERACTS
NFKB,NFKBIE,inhibit,1,1,['38486128.txt'],INTERACTS
NFKB,chronic lymphocytic leukemia,activate,1,1,['38486128.txt'],INTERACTS
NFKB,cd8+ t-cells,activate,1,1,['38486128.txt'],INTERACTS
NFKB,pd-l1,activate,1,1,['38486128.txt'],INTERACTS
NFKB,BTK,activate,1,1,['38486128.txt'],INTERACTS
NFKB,ibrutinib,activate,1,1,['38486128.txt'],INTERACTS
NFKB,KLRB1,inhibit,1,1,['38782996.txt'],INTERACTS
NFKB,IFNB1,activate,1,1,['33670458.txt'],INTERACTS
NFKB,AP1,activate,1,1,['33139832.txt'],INTERACTS
NFKB,BAFF,activate,2,2,"['34289356.txt', '35481781.txt']",INTERACTS
NFKB,immune,activate,1,1,['38609546.txt'],INTERACTS
NFKB,autoinflammation,activate,1,1,['38609546.txt'],INTERACTS
NFKB,sharpin deficiency,inhibit,1,1,['38609546.txt'],INTERACTS
NFKB,TNF,activate,1,1,['38609546.txt'],INTERACTS
NFKB,IFNA,activate,1,1,['37534795.txt'],INTERACTS
NFKB,NFKB,activate,1,1,['37534795.txt'],INTERACTS
NFKB,activated,inhibit,1,1,['37534795.txt'],INTERACTS
NFKB,local immune cell populations,inhibit,1,1,['37534795.txt'],INTERACTS
NFKB,STING,inhibit,1,1,['37534795.txt'],INTERACTS
NFKB,CD40,activate,2,2,"['35481781.txt', '34768776.txt']",INTERACTS
NFKB,LTC4R,activate,1,1,['35481781.txt'],INTERACTS
NFKB,splenic follicle formation,activate,1,1,['35481781.txt'],INTERACTS
NFKB,TBX21,activate,1,1,['38684038.txt'],INTERACTS
NFKB,plasmablast differentiation,activate,1,1,['34236648.txt'],INTERACTS
NFKB,lymphoma,activate,1,1,['34236648.txt'],INTERACTS
NFKB,nodal involvement,activate,1,1,['34236648.txt'],INTERACTS
NFKB,IL1B,activate,1,1,['36892687.txt'],INTERACTS
NFKB,IL8,activate,1,1,['36892687.txt'],INTERACTS
NFKB,RELA,inhibit,1,1,['36892687.txt'],INTERACTS
NFKB,TOLLIP,activate,1,1,['36892687.txt'],INTERACTS
NFKB,CELSR1,activate,1,1,['36892687.txt'],INTERACTS
NFKB,NFKB1,inhibit,1,1,['36892687.txt'],INTERACTS
NFKB,RELB,activate,3,3,"['39060515.txt', '36110848.txt', '35916405.txt']",INTERACTS
NFKB,CTNNB1,inhibit,1,1,['39060515.txt'],INTERACTS
NFKB,chemokines,activate,1,1,['34524943.txt'],INTERACTS
NFKB,BCR,activate,1,1,['34323286.txt'],INTERACTS
NFKB,AKT,activate,1,1,['34323286.txt'],INTERACTS
NFKB,splenic marginal zone lymphoma,activate,1,1,['34407041.txt'],INTERACTS
NFKB,b lymphocytes,activate,1,1,['34407041.txt'],INTERACTS
NFKB,IKBKB,activate,1,1,['36853944.txt'],INTERACTS
NFKB,transgenic plasma cells,activate,1,1,['36853944.txt'],INTERACTS
NFKB,mouse gc b cells,activate,1,1,['36853944.txt'],INTERACTS
NFKB,higher mutation load,activate,1,1,['35177862.txt'],INTERACTS
NFKB,CREL,activate,1,1,['39024115.txt'],INTERACTS
NFKB,inflammatory,activate,1,1,['35788297.txt'],INTERACTS
NFKB,peroxisome,activate,1,1,['35788297.txt'],INTERACTS
NFKB,LTC4S,activate,1,1,['35788297.txt'],INTERACTS
NFKB,LTS,activate,1,1,['35788297.txt'],INTERACTS
NFKB,LIPG,activate,1,1,['35788297.txt'],INTERACTS
NFKB,REVIN,activate,1,1,['35788297.txt'],INTERACTS
NFKB,OXIS,activate,1,1,['35788297.txt'],INTERACTS
NFKB,PER,activate,1,1,['35788297.txt'],INTERACTS
NFKB,pirin,activate,1,1,['32679705.txt'],INTERACTS
NFKB,oral tumor cells,activate,1,1,['32679705.txt'],INTERACTS
NFKB,accessory b cells,activate,1,1,['34768776.txt'],INTERACTS
NFKB,BACH2,inhibit,1,1,['31697816.txt'],INTERACTS
NFKB,committed b cells,activate,1,1,['31697816.txt'],INTERACTS
NFKB,common progenitor cells,activate,1,1,['31697816.txt'],INTERACTS
NFKB,myeloid cells,activate,1,1,['31697816.txt'],INTERACTS
NFKB,myeloid leukemia cells,activate,1,1,['31697816.txt'],INTERACTS
NFKB,myeloid lineage,activate,1,1,['31697816.txt'],INTERACTS
NFKB,myeloid conversion,activate,1,1,['31697816.txt'],INTERACTS
NFKB,lymphoma development,activate,1,1,['36110848.txt'],INTERACTS
NFKB,malignant transformation,activate,1,1,['36110848.txt'],INTERACTS
multiple myeloma,t cells,activate,1,1,['32270481.txt'],INTERACTS
multiple myeloma,end-organ damage,activate,1,1,['34149703.txt'],INTERACTS
multiple myeloma,malignant plasma cells,activate,3,3,"['35868022.txt', '32955181.txt', '37855027.txt']",INTERACTS
multiple myeloma,tumor microenvironment,activate,1,1,['34489930.txt'],INTERACTS
